,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Parking.lot,business_id,attributes.Good For.brunch,categories,attributes.Waiter Service,name,attributes.Parking.street,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,review_count,state,attributes.Accepts Credit Cards,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,attributes.Good For.dessert,attributes.Takes Reservations,attributes.Delivery,open,city,stars,type,latitude,attributes.Good For.dinner,longitude,attributes.Good for Kids,attributes.Parking.validated,attributes.Attire,attributes.Good For Groups,neighborhoods
2141,False,True,none,True,LpilCQTGbm8Xu1p5sHe9eg,False,"['Food', 'Coffee & Tea', 'Breakfast & Brunch', 'Restaurants']",False,Citizen Espresso Bar,False,2.0,False,False,42,AZ,True,False,False,True,"4700 N Central Ave
Phoenix, AZ 85012",False,False,False,False,Phoenix,3.5,business,33.5062078,False,-112.0739142,False,False,casual,True,[]
2142,False,True,full_bar,True,fDZzCjlxaA4OOmnFO-i0vw,False,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",True,The Oink Cafe-Phoenix,False,2.0,True,False,316,AZ,True,False,False,True,"4326 E Cactus Rd
Phoenix, AZ 85032",False,False,False,True,Phoenix,3.5,business,33.5995583197,False,-111.989065081,True,False,casual,True,[]
2143,False,,,False,LRxH8V5JaPt9mvav6F_1tg,False,"['Latin American', 'Restaurants']",,Cisco's Grill,False,1.0,False,False,5,AZ,True,False,False,True,"902 W Van Buren St
Phoenix, AZ 85007",False,False,True,False,Phoenix,4.5,business,33.451613,False,-112.085554,True,False,casual,True,[]
2144,False,True,none,False,M69oTpIJPnKyXRgR-crF6w,False,"['Mexican', 'Restaurants']",True,Taqueria Yaqui,False,2.0,False,False,9,AZ,False,False,False,True,"3516 E McDowell Rd
Phoenix, AZ 85008",False,False,False,True,Phoenix,4.5,business,33.4657273,False,-112.0057729,True,False,casual,True,[]
2145,False,False,none,False,4Bs0OFu3yqUz5TyrJjhPKw,False,"['Mexican', 'Restaurants']",False,Federico's Mexican Food,False,1.0,False,False,7,AZ,True,False,False,True,"6645 W Thomas Rd
Phoenix, AZ 85035",False,False,False,True,Phoenix,2.0,business,33.480376,False,-112.1984619,True,False,casual,True,[]
2146,False,True,full_bar,True,3MzmlCCifvQJCUEfUpgUAQ,False,"['Greek', 'Restaurants']",True,My Big Fat Greek Restaurant,False,2.0,False,False,18,AZ,True,False,False,True,"1334 E Chandler Blvd
Ste 11
Phoenix, AZ 85048",False,True,False,False,Phoenix,3.0,business,33.3067372,False,-112.0537905,True,False,casual,True,[]
2147,False,True,none,False,rfuCmgGhWoBLx5QvZqadwg,False,"['Fast Food', 'Sandwiches', 'Restaurants']",False,Subway,False,1.0,False,False,7,AZ,True,False,False,True,"20910 N Tatum Blvd
Ste 190
Phoenix, AZ 85050",False,False,False,True,Phoenix,2.5,business,33.6749992371,False,-111.977600098,True,False,casual,True,[]
2148,False,False,none,True,QwaoxP5Mgm3PJuZo_4bFsw,False,"['Cheesesteaks', 'Sandwiches', 'Restaurants']",True,The Phoenix Cheesesteak Co,False,1.0,False,False,42,AZ,True,True,False,True,"2605 N 7th St
Phoenix, AZ 85004",False,False,False,False,Phoenix,4.5,business,33.4770071,False,-112.064905,True,False,casual,True,[]
2149,,False,,,UP2q2tgENTaFXkJycJiIvQ,,"['Mexican', 'Restaurants']",,Mariscos Culiacan,,,,,3,AZ,,,,,"4220 S 16th St
Phoenix, AZ 85040",,,,True,Phoenix,4.5,business,33.4078639,,-112.047727,,,,,[]
2150,False,True,full_bar,True,WnJ9xlxdJwMti7blz4d45w,False,"['Tex-Mex', 'Bars', 'Mexican', 'Nightlife', 'Restaurants']",False,CC'S Mesquite Broiler,False,1.0,False,False,47,AZ,True,True,False,True,"12235 N Cave Creek Rd
Phoenix, AZ 85022",False,False,False,True,Phoenix,3.5,business,33.5980736,False,-112.0370968,True,False,casual,True,[]
2151,True,True,full_bar,True,bDSqqGGzbglvJ0HkIW5j4Q,False,"['Food', 'Desserts', 'Italian', 'Pizza', 'Restaurants']",True,Miami Cafe,False,1.0,False,False,12,AZ,True,False,False,True,"714 N Central Ave
Phoenix, AZ 85004",False,,False,False,Phoenix,4.0,business,33.4561612,True,-112.0739321,False,False,casual,True,[]
2152,False,False,none,False,ftNAvqB60nsMbs1Cr0moXw,False,"['Fish & Chips', 'Restaurants']",False,DJ's Fish and Chips,False,1.0,False,False,6,AZ,True,False,False,True,"6260 S 35th Ave
Phoenix, AZ 85041",False,,False,False,Phoenix,3.5,business,33.388368,False,-112.1336382,True,False,casual,,[]
2153,False,True,none,True,XJc9Ueb3avGpYaj5Ll92hg,False,"['Burgers', 'Fast Food', 'Restaurants']",False,Five Guys Burgers and Fries,False,2.0,False,False,26,AZ,True,True,False,True,"1515 N 7th Ave
Phoenix, AZ 85003",False,False,False,True,Phoenix,3.5,business,33.4655036926,False,-112.08240509,True,False,casual,True,[]
2154,False,True,full_bar,True,ufbOme2hCBeBC60zexUwpA,True,"['Bars', 'American (Traditional)', 'Karaoke', 'Nightlife', 'Sports Bars', 'Restaurants']",True,Daddy O's Grill,False,1.0,True,False,64,AZ,True,False,False,True,"4163 W Thunderbird
Phoenix, AZ 85029",False,False,False,True,Phoenix,3.0,business,33.6092681885,False,-112.148681641,True,False,casual,True,[]
2155,False,True,full_bar,True,5niUestkeI0tBcBAv4SyKw,False,"['Vegetarian', 'American (New)', 'Mediterranean', 'Restaurants']",True,Pita Jungle,False,2.0,False,False,184,AZ,True,True,False,True,"4921 E Ray Rd
Ste B2
Phoenix, AZ 85044",False,False,False,True,Phoenix,4.0,business,33.3172434,False,-111.9765164,True,False,casual,True,[]
2156,False,True,none,False,teifdsiAtxv7Vf1SmokvvA,False,"['Food', 'Barbeque', 'Food Trucks', 'Restaurants']",False,Q Up Barbeque,True,1.0,False,False,39,AZ,True,False,False,True,"Phoenix, AZ",False,False,True,True,Phoenix,4.5,business,33.4469119561,False,-112.072906494,True,False,casual,True,[]
2157,False,False,full_bar,False,zHD-_h3e07_dPrSfBjx6cw,False,"['Asian Fusion', 'Sushi Bars', 'Japanese', 'Restaurants']",True,Ritz Asia,False,2.0,False,False,15,AZ,True,False,False,True,"4717 E Bell Rd
Phoenix, AZ 85032",False,True,True,False,Phoenix,3.0,business,33.640232,False,-111.979545,True,False,casual,True,[]
2158,False,True,full_bar,True,Dm5K0Zvw8mqrps-jFjgIaw,False,"['American (New)', 'Sandwiches', 'Salad', 'Restaurants']",True,Palette,False,2.0,False,False,32,AZ,True,True,False,False,"1625 N Central Ave
Phoenix, AZ 85004",False,True,False,True,Phoenix,4.0,business,33.466978,False,-112.072569,True,False,casual,True,[]
2159,True,True,none,True,_CIodPGuvPP2khYkDk1jKw,False,"['Fast Food', 'Mexican', 'Restaurants']",False,Taqueria Los Yaquis,False,1.0,False,False,123,AZ,True,False,False,True,"727 W Camelback Rd
Phoenix, AZ 85013",False,False,False,True,Phoenix,4.5,business,33.5089602511,False,-112.083414397,True,False,casual,True,[]
2160,False,False,none,False,saON8-nDZi5W64u1xGtmPA,False,"['Afghan', 'Pakistani', 'Restaurants']",True,Khyber Halal,True,1.0,False,False,170,AZ,True,False,False,True,"4030 N 24th St
Phoenix, AZ 85016",False,True,False,True,Phoenix,4.0,business,33.4942209,True,-112.0304976,True,False,casual,True,[]
2161,False,False,beer_and_wine,True,hDHYbekIzW-M5tljy1IP1Q,False,"['Sushi Bars', 'Japanese', 'Restaurants']",True,Sushi Station,False,2.0,False,False,263,AZ,True,True,False,True,"20910 N Tatum Blvd
Ste 150
Phoenix, AZ 85050",False,False,False,True,Phoenix,4.0,business,33.6758628,False,-111.9788382,True,False,casual,True,[]
2162,False,True,beer_and_wine,True,cIAd1K3INw6se9MX7Usi7A,False,"['Cheesesteaks', 'Pizza', 'Restaurants']",False,Corleone's,False,1.0,False,False,59,AZ,True,True,False,True,"10637 N Tatum Blvd
Phoenix, AZ 85028",False,False,True,True,Phoenix,3.0,business,33.5838994836,False,-111.976882521,True,False,casual,True,[]
2163,False,True,none,True,CFdPTWukph1ownRkLiglJg,False,"['Mexican', 'Restaurants']",False,Jesters Mexican Grill,False,1.0,False,False,22,AZ,True,True,False,True,"701 W Deer Valley Rd
Phoenix, AZ 85027",False,False,True,False,Phoenix,4.0,business,33.683216,False,-112.083836,True,False,casual,True,[]
2164,,,,False,fGZEYvCzqAiQEUYUMiq97g,,"['Fast Food', 'Mexican', 'Restaurants']",,Fresca's Mexican Grill,False,1.0,,False,11,AZ,True,,False,True,"4250 W Anthem Way
Phoenix, AZ 85086",,False,False,True,Phoenix,2.0,business,33.8738718,,-112.1502292,True,False,dressy,True,[]
2165,False,True,none,False,HDTnHO_C9e-QHuEYt73kHA,False,"['Sushi Bars', 'Restaurants']",False,Enjoy Sushi,False,1.0,False,False,22,AZ,True,True,False,True,"2 N Central Ave
Ste 160
Phoenix, AZ 85004",False,False,False,True,Phoenix,3.5,business,33.448577,False,-112.074448,True,False,casual,False,[]
2166,False,False,beer_and_wine,False,aVYFrGg51X0CD813ZkAb8Q,False,"['Greek', 'Mexican', 'Restaurants']",False,Dora's Kitchen,False,1.0,True,False,4,AZ,True,False,False,True,"2355 S 16th St
Phoenix, AZ 85034",False,False,True,True,Phoenix,3.5,business,33.4233649,False,-112.047217,True,False,casual,False,[]
2167,,,,,m1QuUNMkycDdiogLHikaEg,,"['Fish & Chips', 'Restaurants']",,Q's Fish and Chips,,,,,6,AZ,True,,,True,"5142 W Mcdowell Rd
Phoenix, AZ 85035",,,False,True,Phoenix,3.0,business,33.4659915,,-112.1698011,False,,,,[]
2168,False,False,none,,YJJx6rYfHQtmBd3qq-Lcbw,False,"['Burgers', 'American (Traditional)', 'Fast Food', 'Restaurants']",True,Whataburger,,1.0,False,,16,AZ,True,False,,True,"2910 W Thunderbird Road
Phoenix, AZ 85053",False,False,False,True,Phoenix,3.0,business,33.6111757,False,-112.1209418,True,,casual,True,[]
2169,False,True,none,True,qAORECtABjr_FsvSzy1apw,False,"['Burgers', 'Restaurants']",False,Smashburger,False,1.0,False,False,79,AZ,True,True,False,True,"21001 N  Tatum Blvd
Ste 34-1140
Phoenix, AZ 85050",False,False,False,True,Phoenix,3.5,business,33.6759907223,False,-111.970881967,True,False,casual,True,[]
2170,False,True,none,True,M_GnuvRXvWBl3YNxH-GYFg,False,"['Fast Food', 'Mexican', 'Restaurants']",False,Qdoba Mexican Grill,False,1.0,False,False,29,AZ,True,True,False,True,"4923 E Chandler Blvd
Phoenix, AZ 85048",False,False,False,True,Phoenix,3.0,business,33.3047714068,False,-111.977072732,True,False,casual,True,[]
2171,False,True,none,False,ICOh6n9OTeNei_rMDgTCpQ,True,"['Sandwiches', 'Restaurants']",False,Jimmy John's,False,1.0,False,False,36,AZ,True,False,False,True,"2805 W Aqua Fria Fwy
Ste 4
Phoenix, AZ 85027",False,False,True,True,Phoenix,3.0,business,33.666624,False,-112.120931,True,False,casual,False,[]
2172,False,False,none,True,LZ4h8s3_K2gjbKxi38SarQ,False,"['Sandwiches', 'Restaurants']",False,Port of Subs,False,1.0,False,False,19,AZ,True,True,False,True,"635 E Indian School Rd
Phoenix, AZ 85012",False,False,True,True,Phoenix,3.0,business,33.4943312,False,-112.0654096,True,False,casual,False,[]
2173,False,True,full_bar,False,gFJtzwGmDTABRwL2F8GsSw,False,"['Breakfast & Brunch', 'Bars', 'Steakhouses', 'Nightlife', 'Restaurants']",True,Del Frisco's Grille,False,2.0,False,True,179,AZ,True,False,True,True,"2425 E Camelback Rd
Ste 110
Phoenix, AZ 85016",False,True,False,False,Phoenix,3.5,business,33.5092305009,True,-112.024003602,False,False,casual,True,[]
2174,False,True,none,True,SmX_sTfTI4Hhyj8Rbf9teg,False,"['Mexican', 'Restaurants']",True,Los Burritos,False,1.0,False,False,41,AZ,True,True,False,True,"3015 E Thomas Rd
Ste 4
Phoenix, AZ 85016",False,True,True,True,Phoenix,4.5,business,33.480091095,True,-112.016571045,True,False,casual,False,[]
2175,False,True,beer_and_wine,True,QdYrBxT8OV8qd7aENoBlsg,False,"['Italian', 'Pizza', 'Salad', 'Restaurants']",False,Isa's Pizza,False,1.0,False,False,68,AZ,True,True,False,True,"777 E Thunderbird Rd
Phoenix, AZ 85022",False,False,True,True,Phoenix,4.5,business,33.6075454,False,-112.0634243,True,False,casual,True,[]
2176,False,False,none,False,cpfqZ_968LCuIyHJ3X46NQ,False,"['Buffets', 'Chinese', 'Restaurants']",True,China City Super Buffet,False,1.0,False,False,9,AZ,True,False,False,True,"5301 W Indian School Rd
Phoenix, AZ 85031",False,False,False,False,Phoenix,3.0,business,33.494228,False,-112.173698,True,False,casual,True,[]
2177,False,True,none,False,I9klG3s-47t3zVLGoMkYOA,False,"['Mexican', 'Restaurants']",False,Filiberto's,False,1.0,False,False,14,AZ,True,False,False,True,"3504 W Northern Ave
Phoenix, AZ 85051",False,False,False,True,Phoenix,2.5,business,33.5534919,False,-112.1353671,True,False,casual,True,[]
2178,False,True,,True,TbVPye1S8UZzLPy0E2qN_g,False,"['Cuban', 'Restaurants']",True,Bisteces,False,2.0,False,False,8,AZ,True,False,False,True,"10649 N 43rd Ave
Phoenix, AZ 85304",False,False,False,False,Phoenix,4.5,business,33.5834732056,False,-112.150985718,False,False,casual,,[]
2179,False,False,none,False,LnPHkjMQG745gXfOIhgkCA,True,"['Mexican', 'Restaurants']",True,El Horseshoe Restaurant,False,2.0,False,False,3,AZ,True,False,False,True,"2140 W Buckeye Rd
Phoenix, AZ 85009",False,True,False,True,Phoenix,4.5,business,33.437034,False,-112.105988,True,False,casual,True,[]
2180,False,True,none,False,jKLR4wAywvVcGtQnCLzoRw,False,"['Food', 'Seafood', 'Food Trucks', 'Restaurants']",False,The Maine Lobster Lady,True,2.0,False,False,62,AZ,True,True,False,True,"Phoenix, AZ",False,False,False,True,Phoenix,4.5,business,33.4557293335,False,-112.073609233,True,False,casual,True,[]
2181,False,,,,6Qwvrxk-gcDMotRCua21QA,False,"['Buffets', 'Restaurants']",,Taylor Place Cafeteria,,1.0,False,,3,AZ,,False,,True,"120 E Taylor St
1st Fl
Phoenix, AZ 85004",False,,,True,Phoenix,2.5,business,33.4535069,False,-112.0722782,,,,,[]
2182,False,False,none,True,CmdE8ilxBCqzrtg8DpyO4g,True,"['Caribbean', 'Restaurants']",False,Little Jamaica,False,1.0,False,False,3,AZ,True,True,False,True,"5815 S 16th St
Phoenix, AZ 85042",False,False,True,True,Phoenix,1.5,business,33.3932914734,True,-112.047294617,True,False,casual,True,[]
2183,False,True,full_bar,True,EFSU5EPU8VsZmrjbTxjc4A,False,"['Bars', 'Nightlife', 'Barbeque', 'Restaurants']",False,Astor House,False,2.0,False,False,100,AZ,True,True,False,True,"2243 N 12th St
Phoenix, AZ 85006",False,False,False,False,Phoenix,4.0,business,33.472824,False,-112.056064,True,False,casual,True,[]
2184,False,False,beer_and_wine,False,FRiT2RI6Y1nds1jjZqvnXQ,False,"['Italian', 'Pizza', 'Gluten-Free', 'Restaurants']",False,Sauce Pizza & Wine,False,2.0,False,True,93,AZ,True,True,False,True,"Phoenix Sky Harbor International Airport
3400 E Sky Harbor Blvd
Phoenix, AZ 85034",False,False,False,True,Phoenix,4.0,business,33.4348794896,False,-111.999092102,True,False,casual,True,[]
2185,False,False,full_bar,True,Xk3inJcuBGLhavUcdlINZA,False,"['Bars', 'Restaurants', 'American (Traditional)', 'Nightlife', 'Italian']",True,Crudo,False,3.0,False,False,277,AZ,True,False,False,False,"3603 E Indian School Rd
Ste B
Phoenix, AZ 85018",False,True,False,True,Phoenix,4.5,business,33.4946342,True,-112.0036064,False,False,casual,True,[]
2186,False,False,none,,8gwpcfNmyWauK4rU8YG7rg,False,"['Sandwiches', 'Salad', 'Restaurants']",,Dilly's Deli,,2.0,False,,8,AZ,True,False,,True,"3588-3964 E Sky Harbor Blvd
Phoenix, AZ 85034",False,False,False,True,Phoenix,3.0,business,33.4371446573,False,-111.999628544,True,,casual,False,[]
2187,False,True,none,True,FUco3_g-dFpXOCPta0Xmeg,False,"['Diners', 'Restaurants']",True,Country Boys Restaurants,False,1.0,True,False,23,AZ,True,False,False,True,"4229 W Bethany Home Rd
Phoenix, AZ 85019",False,False,False,True,Phoenix,3.0,business,33.523617,False,-112.150302,True,False,casual,True,[]
2188,False,True,full_bar,True,W6624iddi14DsGokORyzcA,False,"['Indian', 'Restaurants']",True,Tandoori Times 3 Indian Bistro,False,2.0,False,False,64,AZ,True,True,False,True,"12027 N 28th Dr
Phoenix, AZ 85029",False,True,False,False,Phoenix,3.5,business,33.5958929,False,-112.118593,True,False,casual,True,[]
2189,False,,,,Ou5Moz82ivJ6-UUsNuy1Wg,False,"['American (Traditional)', 'Restaurants']",True,Great American Grill,,2.0,False,,5,AZ,True,False,,True,"10 E Thomas Rd
Phoenix, AZ 85012",False,False,False,True,Phoenix,2.5,business,33.4807,False,-112.072288,True,,casual,True,[]
2190,False,False,full_bar,,nckQIGiiUxztAQ2Boo6Tlw,False,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",True,Ocotillo Sun,,2.0,False,,4,AZ,True,False,,False,"Terminal 2
Phoenix, AZ 85034",False,False,False,True,Phoenix,1.5,business,33.4359180719,False,-112.01358676,False,,casual,True,[]
2191,False,False,none,True,Gly54cM3avJg9n2F0l8V-g,False,"['Chinese', 'Restaurants']",False,Panda Express,False,1.0,False,False,25,AZ,True,True,False,True,"998 E Indian School Rd
Phoenix, AZ 85014",False,False,False,True,Phoenix,3.0,business,33.4950562,False,-112.0612829,True,False,casual,True,[]
2192,False,False,none,,4hNjK7TpXjb86rfLDvL1lA,False,"['Do-It-Yourself Food', 'Health Markets', 'Specialty Food', 'Food', 'Gluten-Free', 'Restaurants']",False,My Fit Foods,,2.0,False,,25,AZ,True,False,,True,"4902 E Shea Blvd
Ste 105
Phoenix, AZ 85028",False,False,False,True,Phoenix,4.0,business,33.5830374789,False,-111.976262497,True,,casual,False,[]
2193,False,True,none,True,N-DFmcKLm5BxleZJGoJ-dg,False,"['Food', 'Mexican', 'Food Trucks', 'Restaurants']",True,Nogales Hot Dogs,False,1.0,False,False,18,AZ,True,False,False,True,"2510 E Bell Rd
Phoenix, AZ 85023",False,False,False,True,Phoenix,4.0,business,33.6408954795,True,-112.028018005,True,False,casual,True,[]
2194,False,False,none,True,eyT6w_RVpjRnbz4hToBqtA,False,"['Indian', 'Restaurants']",False,Bawarchi Indian Cuisine,False,2.0,False,False,81,AZ,True,True,False,True,"3607 E Bell Rd
Ste 6
Phoenix, AZ 85032",False,False,False,True,Phoenix,3.0,business,33.640223,False,-112.004267,True,False,casual,False,[]
2195,False,True,full_bar,True,NTMpDwobR8BdSJroMngqng,False,"['Nightlife', 'Bars', 'Diners', 'Sports Bars', 'Restaurants']",True,Fuego Cantina,False,2.0,False,False,40,AZ,True,True,False,True,"830 E Greenway Pkwy
Phoenix, AZ 85022",False,False,False,False,Phoenix,3.0,business,33.6379062,True,-112.0626763,True,False,casual,True,[]
2196,False,True,none,False,chQMtE0iF9CHr8T-ahkrKQ,False,"['Food', 'Juice Bars & Smoothies', 'Cafes', 'Vegan', 'Restaurants']",True,Aside of Heart,True,1.0,True,False,57,AZ,True,True,False,True,"901 N 5th St
Phoenix, AZ 85004",False,True,True,False,Phoenix,4.0,business,33.4577555527,False,-112.067231017,True,False,casual,False,[]
2197,False,False,none,False,DIGxR_SXgdnI1jCsVB84AQ,False,"['Diners', 'Restaurants']",True,Arts All American Cafe,False,1.0,True,False,10,AZ,True,False,False,True,"1724 W Van Buren
Phoenix, AZ 85007",False,False,False,True,Phoenix,4.0,business,33.451642,False,-112.09675,True,False,casual,True,[]
2198,False,False,beer_and_wine,True,I4uDkxbTLt5l1JFkcG1e7g,True,"['Mexican', 'Restaurants']",False,Ta'Carbon,False,1.0,False,False,51,AZ,True,False,False,True,"2929 N 43rd Ave
Phoenix, AZ 85019",False,False,False,True,Phoenix,4.5,business,33.48189,False,-112.151272,True,False,casual,True,[]
2199,False,True,none,False,PguCVBmsnwHApS8VbSWyFQ,False,"['Cafes', 'Restaurants']",False,Rev Cafe,False,1.0,False,False,5,AZ,True,False,False,True,"4025 S Riverpoint Pkwy
Phoenix, AZ 85040",False,False,False,True,Phoenix,4.0,business,33.4121406912,False,-112.01419229,False,False,casual,True,[]
2200,False,True,full_bar,False,kr3EFhoSwbJPrL_e_RD39g,False,"['American (New)', 'Restaurants']",True,Blue Hound Kitchen & Cocktails,False,2.0,False,True,340,AZ,True,False,True,False,"2 E Jefferson St
Phoenix, AZ 85004",False,True,False,True,Phoenix,4.0,business,33.4473359,True,-112.0734243,False,True,casual,True,[]
2201,False,True,full_bar,False,aXRtJioBYidoHdS2GTTKhA,True,"['Latin American', 'Mexican', 'Restaurants']",True,Fuego CityScape,False,2.0,False,True,139,AZ,True,True,False,True,"1 E Washington St
Ste 175
Phoenix, AZ 85004",False,True,False,True,Phoenix,3.5,business,33.4480003,True,-112.0730318,True,False,casual,False,[]
2202,False,True,,True,oe45XbxddG4EKhpWAHIk2w,False,"['Korean', 'Japanese', 'Restaurants']",False,Taka Grill and Cafe,False,2.0,False,False,10,AZ,True,True,False,True,"6607 S Central Ave
Phoenix, AZ 85042",False,False,,False,Phoenix,3.5,business,33.386429,False,-112.072962,True,False,casual,False,[]
2203,,,,,QSGWo371BmBLj2Lw3zIXZQ,,"['Food', 'Ice Cream & Frozen Yogurt', 'American (Traditional)', 'Restaurants']",,Dairy Queen,,1.0,,,8,AZ,True,,,True,"34455 N 27th Dr
Phoenix, AZ 85085",,False,,True,Phoenix,2.5,business,33.7971416,,-112.1180452,True,,,True,[]
2204,False,False,,True,CsJReJjzMNtw7ZTPCuVZYQ,False,"['Buffets', 'Restaurants']",True,Mediterranean Buffet,False,2.0,False,False,27,AZ,True,True,False,True,"1575 E Camelback  Rd
Phoenix, AZ 85014",False,True,False,False,Phoenix,2.5,business,33.508282,True,-112.048136,True,False,casual,True,[]
2205,False,True,full_bar,False,AXok1a8w0gNhdrWZ7L633g,False,"['Sandwiches', 'Bars', 'Pizza', 'Nightlife', 'Restaurants']",True,Mellow Mushroom,True,2.0,False,False,199,AZ,True,False,False,True,"5350 E High St
Ste 115
Phoenix, AZ 85054",False,True,False,True,Phoenix,3.5,business,33.6760537276,True,-111.965203732,True,False,casual,True,[]
2206,False,False,beer_and_wine,True,KhSGkyxwSuTBS80BU5eVVA,False,"['Asian Fusion', 'Chinese', 'Restaurants']",True,Hong Kong Asian Cuisine,False,2.0,False,False,41,AZ,True,True,False,True,"3170 W Carefree Hwy
Ste 1
Phoenix, AZ 85086",False,False,False,True,Phoenix,3.0,business,33.8002622,True,-112.1287294,True,False,casual,True,[]
2207,False,True,none,True,CMaJOgyFrX6gVsJGm1bttw,False,"['Soup', 'American (New)', 'Sandwiches', 'Restaurants']",False,Cafe Zupas,False,1.0,False,False,90,AZ,True,True,False,True,"21001 N Tatum Blvd
Ste 34-110
Phoenix, AZ 85050",False,False,False,True,Phoenix,3.5,business,33.6756805853,False,-111.97270145,True,False,casual,True,[]
2208,False,False,full_bar,True,giyl3pyGo6sbvsnn94f4Hg,False,"['Indian', 'Buffets', 'Restaurants']",True,Indian Paradise 2,False,2.0,False,False,22,AZ,True,True,False,True,"2410 W Bell Rd
Phoenix, AZ 85023",False,True,False,False,Phoenix,3.5,business,33.640376,True,-112.111654,True,False,casual,True,[]
2209,False,True,none,False,SAIgLz6EI7vJ9AkxjvpIeg,False,"['Mexican', 'Food Stands', 'Restaurants']",False,Tacos La Lomita,False,1.0,False,False,13,AZ,False,False,False,True,"7430 W Van Buren
Phoenix, AZ 85043",False,False,False,True,Phoenix,4.5,business,33.4520189829,False,-112.220578194,True,False,casual,True,[]
2210,False,False,none,True,0HDCJO7QbEErtnTt4_aimQ,False,"['Breakfast & Brunch', 'Cafes', 'American (New)', 'Restaurants']",True,Muffin But The Best Cafe,False,1.0,True,False,42,AZ,True,False,False,True,"15414 N 19th Ave
Ste C
Phoenix, AZ 85023",False,False,False,False,Phoenix,4.0,business,33.6264211,False,-112.1002302,True,False,casual,True,[]
2211,False,False,none,True,LINlXPAeUagT_UL2lCcH0A,False,"['Do-It-Yourself Food', 'Health Markets', 'Specialty Food', 'Food', 'Gluten-Free', 'Restaurants']",False,My Fit Foods,False,2.0,False,False,12,AZ,True,False,False,True,"4802 E Ray Rd
Store F-5
Phoenix, AZ 85044",False,False,False,True,Phoenix,4.0,business,33.3204192,False,-111.97966,True,False,casual,False,[]
2212,True,True,full_bar,False,MEKk3J63dU3GBDg9SHuq7A,False,"['Bars', 'American (New)', 'Nightlife', 'Lounges', 'Restaurants']",True,Lustre Bar,True,2.0,False,True,163,AZ,True,False,True,True,"2 E Jefferson St
Phoenix, AZ 85004",False,False,False,True,Phoenix,4.0,business,33.4471799433,False,-112.07370311,False,True,casual,True,[]
2213,False,,,,9nm1KvZJLON6Py6cOzrnvQ,False,"['Delis', 'Restaurants']",,Little Italy Deli,,,False,,3,AZ,,False,,,"4033 E Bell Rd
Phoenix, AZ 85032",False,,,True,Phoenix,2.0,business,33.640598,False,-111.9951526,,,,,[]
2214,False,True,none,True,eZXAQxBXReD78AWWf0_4ZA,False,"['Mexican', 'Restaurants']",False,Tacos Sonora Grill,False,1.0,False,False,49,AZ,True,True,False,True,"1009 S 7th St
Phoenix, AZ 85034",False,False,False,True,Phoenix,4.5,business,33.437259,False,-112.06484,True,False,casual,False,[]
2215,False,False,none,True,O6-ZPDz_W_NwkCyf3UoPiw,False,"['Food', 'Ice Cream & Frozen Yogurt', 'Mexican', 'Shaved Ice', 'Restaurants']",False,Oasis Raspados,False,1.0,False,False,9,AZ,True,False,False,True,"3202 E Greenway Rd
Ste 1279
Phoenix, AZ 85032",True,False,False,True,Phoenix,4.0,business,33.6276362548,False,-112.011650205,True,False,casual,True,[]
2216,False,True,full_bar,True,ziHNT33d9w56D0C04b3tnw,False,"['Burgers', 'Restaurants']",True,Charr An American Burger Bar,False,2.0,False,False,164,AZ,True,False,False,True,"777 E Thunderbird Rd
Ste 107
Phoenix, AZ 85022",False,False,False,True,Phoenix,3.0,business,33.60731,True,-112.063404,True,False,casual,True,[]
2217,False,True,beer_and_wine,False,5xifvdfBHal_4KyZQGLktw,False,"['Fast Food', 'Mexican', 'Restaurants']",False,Chipotle Mexican Grill,False,1.0,False,False,9,AZ,True,True,False,True,"7427 W Thomas Rd
Phoenix, AZ 85033",False,False,False,True,Phoenix,3.5,business,33.47972,False,-112.2200823,True,False,casual,True,[]
2218,False,,,False,J1SyE2sa9WHPHm-aOSl3fg,False,"['Indian', 'Pakistani', 'Restaurants']",True,Copper Kettle Curry House,False,2.0,False,False,6,AZ,True,False,False,,"5064 E Mcdowell Rd
Phoenix, AZ 85008",False,,,False,Phoenix,2.0,business,33.4659236,False,-111.9722278,False,False,casual,,[]
2219,False,True,full_bar,True,f4T3s1x2u_KPOFfIJIJ0uA,False,"['Sushi Bars', 'Japanese', 'Restaurants']",True,Sakura Sushi & Steakhouse,False,2.0,False,False,75,AZ,True,True,False,True,"7000 E Mayo Blvd
Ste 1090
Phoenix, AZ 85054",False,True,False,True,Phoenix,2.5,business,33.6568431658,True,-111.932276056,True,False,casual,True,[]
2220,False,False,full_bar,,v96aR__oKt2aqT-azpcA6A,False,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",True,Phoenix All-stars Sports Bar & Grill,,2.0,False,,6,AZ,True,False,,False,"Phoenix Sky Harbor International Airport
Terminal 2
Phoenix, AZ 85034",False,False,False,True,Phoenix,2.0,business,33.4348335266,False,-112.014045715,False,,casual,False,[]
